state,bit_pattern,num_bits,char
0,0x40000000,3,65
0,0x80000000,3,67
0,0xE0000000,3,84
0,0x10000000,4,74
0,0x30000000,4,68
0,0xA0000000,4,83
0,0x00000000,5,72
0,0x20000000,5,73
0,0x28000000,5,82
0,0x68000000,5,70
0,0x70000000,5,46
0,0x78000000,5,87
0,0xB8000000,5,77
0,0xC0000000,5,66
0,0xC8000000,5,80
0,0xD8000000,5,78
0,0x08000000,6,79
0,0x64000000,6,91
0,0xB4000000,6,76
0,0xD4000000,6,69
0,0x0C000000,7,75
0,0xD0000000,7,89
0,0xD2000000,7,71
0,0x0E000000,8,50
0,0x60000000,8,112
0,0x61000000,8,98
0,0x62000000,8,85
0,0x63000000,8,40
0,0xB0000000,8,49
0,0xB3000000,8,86
0,0x0F000000,9,81
0,0xB1000000,9,51
0,0x0F800000,10,57
0,0x0FC00000,10,56
0,0xB1800000,10,54
0,0xB1C00000,10,53
0,0xB2000000,10,90
0,0xB2400000,10,55
0,0xB2800000,10,52
0,0xB2E00000,12,88
0,0xB2F00000,12,32
0,0xB2C80000,13,119
0,0xB2D00000,13,39
0,0xB2D80000,13,34
0,0xB2C00000,14,116
0,0xB2C40000,15,97
0,0xB2C60000,16,96
0,0xB2C70000,17,1
0,0xB2C78000,17,109
0,0x00000000,1,1
0,0x80000000,1,1
1,0x00000000,1,1
1,0x80000000,1,1
3,0x00000000,1,1
3,0x80000000,1,1
4,0x00000000,1,1
4,0x80000000,1,1
5,0x00000000,1,1
5,0x80000000,1,1
6,0x00000000,1,1
6,0x80000000,1,1
7,0x00000000,1,1
7,0x80000000,1,1
8,0x00000000,1,1
8,0x80000000,1,1
9,0x00000000,1,1
9,0x80000000,1,1
10,0x00000000,1,1
10,0x80000000,1,1
11,0x00000000,1,1
11,0x80000000,1,1
12,0x00000000,1,1
12,0x80000000,1,1
13,0x00000000,1,1
13,0x80000000,1,1
14,0x00000000,1,1
14,0x80000000,1,1
15,0x00000000,1,1
15,0x80000000,1,1
16,0x00000000,1,1
16,0x80000000,1,1
17,0x00000000,1,1
17,0x80000000,1,1
18,0x00000000,1,1
18,0x80000000,1,1
19,0x00000000,1,1
19,0x80000000,1,1
20,0x00000000,1,1
20,0x80000000,1,1
21,0x00000000,1,1
21,0x80000000,1,1
22,0x00000000,1,1
22,0x80000000,1,1
23,0x00000000,1,1
23,0x80000000,1,1
24,0x00000000,1,1
24,0x80000000,1,1
25,0x00000000,1,1
25,0x80000000,1,1
26,0x00000000,1,1
26,0x80000000,1,1
27,0x00000000,1,1
27,0x80000000,1,1
28,0x00000000,1,1
28,0x80000000,1,1
29,0x00000000,1,1
29,0x80000000,1,1
30,0x00000000,1,1
30,0x80000000,1,1
31,0x00000000,1,1
31,0x80000000,1,1
32,0x40000000,3,97
32,0x80000000,3,116
32,0x10000000,4,111
32,0x20000000,4,115
32,0x30000000,5,100
32,0x60000000,5,91
32,0x78000000,5,112
32,0xA8000000,5,98
32,0xC8000000,5,99
32,0xD0000000,5,104
32,0xE0000000,5,119
32,0xE8000000,5,105
32,0xF8000000,5,102
32,0x00000000,6,65
32,0x0C000000,6,77
32,0x3C000000,6,101
32,0x70000000,6,66
32,0x74000000,6,67
32,0xA0000000,6,84
32,0xB4000000,6,83
32,0xB8000000,6,103
32,0xC0000000,6,114
32,0xD8000000,6,110
32,0xDC000000,6,108
32,0xF4000000,6,109
32,0x06000000,7,118
32,0x08000000,7,71
32,0x0A000000,7,78
32,0x3A000000,7,121
32,0x6A000000,7,72
32,0x6E000000,7,76
32,0xA4000000,7,74
32,0xA6000000,7,70
32,0xB2000000,7,82
32,0xBC000000,7,117
32,0xC4000000,7,68
32,0xC6000000,7,87
32,0xF2000000,7,80
32,0x04000000,8,107
32,0x05000000,8,79
32,0x68000000,8,45
32,0x6D000000,8,49
32,0xB1000000,8,75
32,0xBE000000,8,106
32,0xF0000000,8,73
32,0xF1000000,8,69
32,0x39000000,9,113
32,0x39800000,9,85
32,0x69000000,9,86
32,0x6C000000,9,89
32,0x6C800000,9,32
32,0xB0800000,9,50
32,0xBF000000,9,0
32,0x38000000,10,51
32,0x38400000,10,56
32,0x38800000,10,54
32,0x69C00000,10,53
32,0xB0000000,10,40
32,0xBF800000,10,55
32,0x38C00000,11,48
32,0x69800000,11,39
32,0x69A00000,11,57
32,0xB0400000,11,90
32,0xBFC00000,11,52
32,0xBFE00000,11,81
32,0x38F00000,12,88
32,0xB0600000,13,1
32,0xB0680000,13,46
32,0xB0700000,13,38
32,0x38E00000,14,92
32,0x38E80000,14,64
32,0x38EC0000,14,96
32,0xB0780000,14,34
32,0xB07C0000,14,122
32,0x38E60000,15,36
32,0x38E40000,16,43
32,0x38E58000,17,120
32,0x38E54000,18,93
32,0x38E50000,19,47
32,0x38E52000,19,63
33,0x80000000,1,32
33,0x40000000,2,0
33,0x20000000,3,46
33,0x00000000,4,58
33,0x18000000,5,91
33,0x12000000,7,34
33,0x14000000,7,47
33,0x16000000,7,33
33,0x10000000,8,41
33,0x11000000,9,39
33,0x11C00000,10,63
33,0x11800000,11,1
33,0x11A00000,11,93
34,0xC0000000,2,32
34,0x20000000,3,46
34,0x00000000,4,112
34,0x50000000,4,66
34,0x70000000,4,84
34,0x80000000,4,105
34,0x10000000,5,102
34,0x18000000,5,87
34,0x40000000,5,83
34,0x60000000,5,116
34,0x68000000,5,67
34,0xA0000000,5,0
34,0xB8000000,5,44
34,0x48000000,6,74
34,0x90000000,6,109
34,0xA8000000,6,110
34,0xAC000000,6,73
34,0x4C000000,7,69
34,0x4E000000,7,68
34,0x94000000,7,119
34,0x96000000,7,103
34,0x98000000,7,98
34,0x9A000000,7,76
34,0x9C000000,7,45
34,0xB0000000,7,99
34,0xB2000000,7,72
34,0x9E000000,8,80
34,0xB4000000,8,114
34,0xB7000000,8,75
34,0x9F800000,9,108
34,0xB5000000,9,89
34,0xB5800000,9,81
34,0xB6000000,9,71
34,0xB6800000,9,65
34,0x9F000000,10,1
34,0x9F400000,10,97
35,0x00000000,1,1
35,0x80000000,1,1
36,0x00000000,1,49
36,0xC0000000,2,51
36,0x80000000,3,52
36,0xB0000000,4,50
36,0xA8000000,5,55
36,0xA4000000,6,53
36,0xA0000000,7,1
36,0xA2000000,7,57
37,0x80000000,1,32
37,0x00000000,2,1
37,0x40000000,2,44
38,0x80000000,1,32
38,0x40000000,2,119
38,0x20000000,3,66
38,0x00000000,4,69
38,0x10000000,6,50
38,0x18000000,6,65
38,0x1C000000,6,82
38,0x14000000,8,79
38,0x15000000,8,52
38,0x17000000,8,74
38,0x16000000,9,1
38,0x16800000,9,80
39,0x80000000,1,115
39,0x20000000,3,116
39,0x40000000,3,32
39,0x00000000,4,108
39,0x68000000,5,114
39,0x10000000,6,110
39,0x14000000,6,46
39,0x18000000,6,67
39,0x60000000,6,66
39,0x74000000,6,65
39,0x70000000,7,100
39,0x78000000,7,118
39,0x1C000000,8,83
39,0x1F000000,8,112
39,0x65000000,8,68
39,0x7B000000,8,105
39,0x7C000000,8,99
39,0x7D000000,8,109
39,0x7F000000,8,44
39,0x1D000000,9,102
39,0x1D800000,9,103
39,0x64000000,9,70
39,0x64800000,9,104
39,0x66800000,9,72
39,0x67000000,9,78
39,0x72800000,9,82
39,0x73000000,9,0
39,0x73800000,9,84
39,0x7A800000,9,71
39,0x7E800000,9,76
39,0x1E000000,10,111
39,0x1E400000,10,75
39,0x1EC00000,10,97
39,0x66400000,10,117
39,0x67C00000,10,79
39,0x72400000,10,73
39,0x7A000000,10,119
39,0x7A400000,10,98
39,0x7E400000,10,101
39,0x1EA00000,11,63
39,0x66000000,11,69
39,0x66200000,11,55
39,0x72000000,11,80
39,0x1E900000,12,87
39,0x67900000,12,58
39,0x67A00000,12,33
39,0x72300000,12,74
39,0x7E100000,12,113
39,0x7E300000,12,77
39,0x1E880000,13,86
39,0x67880000,13,57
39,0x67B80000,13,121
39,0x72200000,13,56
39,0x72280000,13,53
39,0x7E000000,13,54
39,0x7E280000,13,107
39,0x1E800000,14,50
39,0x1E840000,14,48
39,0x67840000,14,89
39,0x67B00000,14,41
39,0x7E080000,14,106
39,0x7E0C0000,14,81
39,0x67800000,15,45
39,0x67820000,15,39
39,0x67B60000,15,122
39,0x7E200000,15,88
39,0x7E220000,15,85
39,0x7E240000,15,52
39,0x7E260000,15,51
39,0x67B40000,16,1
39,0x67B50000,16,49
40,0x40000000,2,49
40,0x00000000,3,80
40,0xA0000000,3,116
40,0x80000000,4,50
40,0xD0000000,4,53
40,0xE0000000,4,78
40,0x38000000,5,84
40,0x90000000,5,112
40,0xF8000000,5,99
40,0x24000000,6,97
40,0x28000000,6,83
40,0x30000000,6,82
40,0x9C000000,6,101
40,0xF0000000,6,74
40,0xF4000000,6,65
40,0x2C000000,7,68
40,0x36000000,7,75
40,0x98000000,7,118
